ORDER_ID,YOUR_ORDER_ID,ORDER_TYPE,OFFER_NAME,YOUR_SKU,SHOP_SKU,TRANSFERRED_TO_DELIVERY_COUNT,DELIVERED_COUNT,ORDER_CREATION_DATE,TRANSFERRED_TO_DELIVERY_DATE,DELIVERY_DATE,PAYMENT_TYPE,VAT,PRICE_WITH_VAT_AND_NO_DISCOUNT,SHOP_MARKETPLACE_DISCOUNT,SPASIBO_DISCOUNT,YANDEX_PLUS_DISCOUNT,PRICE_WITH_VAT_AND_ALL_DISCOUNTS,DELIVERED_PRICE_SUM_WITH_VAT_AND_NO_DISCOUNTS,DELIVERED_DISCOUNT_SUM,DELIVERED_PRICE_SUM_WITH_VAT_AND_DISCOUNTS,RNPT,ORGANIZATION,INN,KPP,ORGANIZATION_JUR_ADDRESS,UPD_STATUS,UPD_DATE,UPD_NUMBER,CONSIGNMENT_NOTE_DATE,CONSIGNMENT_NOTE_NUMBER,INVOICE_DATE,INVOICE_NUMBER
56905065090,56905065090,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,09.05.2026,10.05.2026,17.05.2026,Предоплата,22%,20207,9853,0,0,10354,20207,9853,10354,,,,,,,,,,,,
56910196098,56910196098,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,09.05.2026,10.05.2026,12.05.2026,Предоплата,22%,20209,9847,0,0,10362,20209,9847,10362,,,,,,,,,,,,
56911445249,56911445249,Продажа физлицу,"Тумба подвесная Vannika Glad 50 с раковиной Фостер 50 для ванной комнаты, cappuccino",518.ТП.V.Glad.КФОС,518.ТП.V.Glad.КФОС,1,1,09.05.2026,11.05.2026,13.05.2026,Предоплата,22%,21314,8899,0,0,12415,21314,8899,12415,,,,,,,,,,,,
56916154369,56916154369,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,09.05.2026,11.05.2026,14.05.2026,Яндекс.Сплит (предоплата),22%,20208,9679,0,0,10529,20208,9679,10529,,,,,,,,,,,,
56917109443,56917109443,Продажа физлицу,"Тумба подвесная Vannika Glad 60 с раковиной Миранда 60 для ванной комнаты, cappuccino",519.ТП.V.Glad.КМИР,519.ТП.V.Glad.КМИР,1,1,09.05.2026,11.05.2026,15.05.2026,Предоплата,22%,24596,20500,0,0,4096,24596,20500,4096,,,,,,,,,,,,
56918096768,56918096768,Продажа физлицу,"Тумба подвесная Vannika Glad 70 с раковиной Como 70 для ванной комнаты, cappuccino",520.ТП.V.Glad.ККОМ,520.ТП.V.Glad.ККОМ,1,1,09.05.2026,11.05.2026,12.05.2026,Предоплата,22%,26501,11308,0,0,15193,26501,11308,15193,,,,,,,,,,,,
56919038915,56919038915,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,10.05.2026,11.05.2026,15.05.2026,Предоплата,22%,20207,10453,0,0,9754,20207,10453,9754,,,,,,,,,,,,
56919962562,56919962562,Продажа физлицу,"Шкаф-пенал напольно/подвесной Vannika Flavia 60 для ванной комнаты, белый",468.ШП.V.Flavia,468.ШП.V.Flavia,1,1,10.05.2026,11.05.2026,13.05.2026,Предоплата,22%,24156,11283,0,751,12122,24156,12034,12122,,,,,,,,,,,,
56920589826,56920589826,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,443.ЗШ.V.Bliss.МОД,1,1,10.05.2026,11.05.2026,16.05.2026,При получении,22%,6342,2931,0,0,3411,6342,2931,3411,,,,,,,,,,,,
56935526403,56935526403,Продажа физлицу,"Тумба напольная Vannika Flavia 50 с раковиной Фостер 50 для ванной комнаты, белая",210.ТН.V.Flavia.КФОС,210.ТН.V.Flavia.КФОС,1,1,10.05.2026,12.05.2026,14.05.2026,Предоплата,22%,20309,9359,0,0,10950,20309,9359,10950,,,,,,,,,,,,
56935928065,56935928065,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 50 для ванной комнаты, cappuccino",518.ТП.V.Glad,518.ТП.V.Glad,1,1,10.05.2026,11.05.2026,15.05.2026,Предоплата,22%,14828,6381,0,550,7897,14828,6931,7897,,,,,,,,,,,,
56937175744,56937175744,Продажа физлицу,"Тумба напольная Vannika Bliss 80 с раковиной Como 80 для ванной комнаты, белая",225.ТН.V.Bliss.ККОМ,225.ТН.V.Bliss.ККОМ,1,1,10.05.2026,12.05.2026,16.05.2026,Предоплата,22%,31161,13216,0,0,17945,31161,13216,17945,,,,,,,,,,,,
56937841792,56937841792,Продажа физлицу,"Тумба подвесная Vannika Fetto 60 с раковиной Миранда 60 для ванной комнаты, графит софт",422.ТП.V.Fetto.КМИР,422.ТП.V.Fetto.КМИР,1,1,10.05.2026,11.05.2026,15.05.2026,Предоплата,22%,32991,14107,0,0,18884,32991,14107,18884,,,,,,,,,,,,
56940120192,56940120192,Продажа физлицу,"Тумба подвесная Vannika Flavia 70 с раковиной Фостер 70 для ванной комнаты, белая",172.ТП.V.Flavia.КФОС,172.ТП.V.Flavia.КФОС,1,1,10.05.2026,11.05.2026,15.05.2026,Предоплата,22%,25340,12088,0,0,13252,25340,12088,13252,,,,,,,,,,,,
56940555075,56940555075,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая, дуб вотан",484.ТН.V.Bliss.РКФОС,484.ТН.V.Bliss.РКФОС,1,1,10.05.2026,11.05.2026,12.05.2026,Предоплата,22%,26868,12556,0,400,13912,26868,12956,13912,,,,,,,,,,,,
56941884290,56941884290,Продажа физлицу,"Тумба подвесная Vannika Glad 80 с раковиной Фостер 80 для ванной комнаты, cappuccino",521.ТП.V.Glad.КФОС,521.ТП.V.Glad.КФОС,1,1,10.05.2026,11.05.2026,15.05.2026,Предоплата,22%,30154,13033,0,0,17121,30154,13033,17121,,,,,,,,,,,,
56944453251,56944453251,Продажа физлицу,"Тумба напольная Vannika Bliss 70 с раковиной Como 70 для ванной комнаты, белая",224.ТН.V.Bliss.ККОМ,224.ТН.V.Bliss.ККОМ,1,1,10.05.2026,12.05.2026,16.05.2026,Предоплата,22%,27237,12640,0,0,14597,27237,12640,14597,,,,,,,,,,,,
56944453251,56944453251,Продажа физлицу,"Шкаф-зеркало с подсветкой Vannika Flavia 70 для ванной комнаты, белый",175.ЗШ.V.Flavia,175.ЗШ.V.Flavia,1,1,10.05.2026,12.05.2026,16.05.2026,Предоплата,22%,12063,5676,0,0,6387,12063,5676,6387,,,,,,,,,,,,
56948185026,56948185026,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,10.05.2026,13.05.2026,16.05.2026,Предоплата,22%,20208,10083,0,0,10125,20208,10083,10125,,,,,,,,,,,,
56949950914,56949950914,Продажа физлицу,"Тумба напольная без раковины Vannika Canto 50 для ванной комнаты, дуб вотан, графит софт",457.ТН.V.Canto,457.ТН.V.Canto,1,1,10.05.2026,12.05.2026,13.05.2026,Предоплата,22%,16358,7736,0,0,8622,16358,7736,8622,,,,,,,,,,,,
56951688387,56951688387,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 60 для ванной комнаты, дуб вотан",444.ЗШ.V.Bliss.МОД,444.ЗШ.V.Bliss.МОД,1,1,11.05.2026,12.05.2026,13.05.2026,Предоплата,22%,7299,3748,0,0,3551,7299,3748,3551,,,,,,,,,,,,
56952120385,56952120385,Продажа физлицу,"Шкаф-зеркало Vannika Canto 70 для ванной комнаты, дуб вотан",445.ЗШ.V.Canto.ДИВ,445.ЗШ.V.Canto.ДИВ,1,1,11.05.2026,12.05.2026,15.05.2026,Яндекс.Сплит (предоплата),22%,8225,3816,0,0,4409,8225,3816,4409,,,,,,,,,,,,
56954550722,56954550722,Продажа физлицу,"Тумба напольная Vannika Flavia 70 с раковиной Фостер 70 для ванной комнаты, белая",169.ТН.V.Flavia.КФОС,169.ТН.V.Flavia.КФОС,1,1,11.05.2026,12.05.2026,18.05.2026,Предоплата,22%,27936,13580,0,0,14356,27936,13580,14356,,,,,,,,,,,,
56955318467,56955318467,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,11.05.2026,12.05.2026,19.05.2026,Предоплата,22%,20209,10852,0,0,9357,20209,10852,9357,,,,,,,,,,,,
56957620738,56957620738,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 50 для ванной комнаты, cappuccino",518.ТП.V.Glad,518.ТП.V.Glad,1,1,11.05.2026,13.05.2026,17.05.2026,Яндекс.Сплит (предоплата),22%,14828,6381,0,0,8447,14828,6381,8447,,,,,,,,,,,,
56959050177,56959050177,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,443.ЗШ.V.Bliss.МОД,1,1,11.05.2026,12.05.2026,19.05.2026,Яндекс.Сплит (предоплата),22%,6367,2802,0,0,3565,6367,2802,3565,,,,,,,,,,,,
56959270403,56959270403,Продажа физлицу,"Тумба напольная Vannika Flavia 80 с раковиной Фест 80 для ванной комнаты, белая",170.ТН.V.Flavia.КФЕС,170.ТН.V.Flavia.КФЕС,1,1,11.05.2026,12.05.2026,16.05.2026,Яндекс.Сплит (предоплата),22%,31012,16521,0,0,14491,31012,16521,14491,,,,,,,,,,,,
56962159553,56962159553,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,443.ЗШ.V.Bliss.МОД,1,1,11.05.2026,12.05.2026,13.05.2026,Предоплата,22%,6343,2938,0,0,3405,6343,2938,3405,,,,,,,,,,,,
56962430658,56962430658,Продажа физлицу,"Шкаф-пенал напольно-подвесной Vannika Flavia 50 для ванной комнаты, белый",384.ШП.V.Flavia,384.ШП.V.Flavia,1,1,11.05.2026,16.05.2026,17.05.2026,Предоплата,22%,31488,12052,0,0,19436,31488,12052,19436,,,,,,,,,,,,
